index,Spielzeit,Datum,Stück,Autor,Regie,Musik,Bühnenbild,Kostüme,Choreographie,Ortsvermerk,Aufführungsvermerk,SpeziellerAnlass,id,Tag,Nr_Spielzeit,DuplicateDate,Nr_Stück,Neujahr
231,1946_1947,02/27/1947,Eurydike,"Anouilh, Jean","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1946_194702/27/1947Eurydike,1947-02-27,9,False,16,False
232,1946_1947,03/15/1947,Vierundzwanzig Stunden,"Saroyan, William","Seyferth, Wilfried","Kasics, Tibor","Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1946_194703/15/1947Vierundzwanzig Stunden,1947-03-15,9,False,17,False
233,1946_1947,03/29/1947,Iphigenie auf Tauris,"Goethe, Johann Wolfgang von","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1946_194703/29/1947Iphigenie auf Tauris,1947-03-29,9,False,18,False
234,1946_1947,04/19/1947,Es steht geschrieben,"Dürrenmatt, Friedrich","Horwitz, Kurt","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1946_194704/19/1947Es steht geschrieben,1947-04-19,9,False,19,False
235,1946_1947,05/03/1947,Das Mädl aus der Vorstadt oder Ehrlich währt am längsten,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1946_194705/03/1947Das Mädl aus der Vorstadt oder Ehrlich währt am längsten,1947-05-03,9,False,20,False
236,1946_1947,05/24/1947,Ein Traumspiel,"Strindberg, August","Steckel, Leonard","Lang, Max","Otto, Teo",0,0,Theater am Central,0,Im Rahmen der Juni-Festwochen,1946_194705/24/1947Ein Traumspiel,1947-05-24,9,False,21,False
237,1946_1947,06/12/1947,Der Tod des Empedokles,"Hölderlin, Friedrich","Ginsberg, Ernst","Händel, Georg Friedrich; Buxtehude, Dieterich; Sammartini, Giuseppe","Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Juni-Festwochen,1946_194706/12/1947Der Tod des Empedokles,1947-06-12,9,False,22,False
238,1946_1947,06/14/1947,Ein Sommernachtstraum,"Shakespeare, William","Wälterlin, Oskar","Mendelssohn-Bartholdy, Felix","Otto, Teo","Otto, Teo","Volkart, Mario","Park des Rieterguts, Villa Wesendonck",Freilichtaufführung,Im Rahmen der Juni-Festwochen,1946_194706/14/1947Ein Sommernachtstraum,1947-06-14,9,False,23,False
239,1946_1947,06/28/1947,Der Mord in der Kathedrale,"Eliot, Thomas Stearns","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Juni-Festwochen,1946_194706/28/1947Der Mord in der Kathedrale,1947-06-28,9,False,24,False
240,1947_1948,09/11/1947,Miss Sara Sampson,"Lessing, Gotthold Ephraim","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1947_194809/11/1947Miss Sara Sampson,1947-09-11,10,False,0,False
241,1947_1948,09/18/1947,Die Unvergessliche,"Van Druten, John","Seyferth, Wilfried",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1947_194809/18/1947Die Unvergessliche,1947-09-18,10,False,1,False
242,1947_1948,10/02/1947,Volpone,"Jonson, Ben","Steckel, Leonard","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1947_194810/02/1947Volpone,1947-10-02,10,False,2,False
243,1947_1948,10/18/1947,Der Hauptmann von Köpenick,"Zuckmayer, Carl","Steckel, Leonard",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1947_194810/18/1947Der Hauptmann von Köpenick,1947-10-18,10,False,3,False
244,1947_1948,10/25/1947,Der Doppeladler,"Cocteau, Jean","Maritz, Claude",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1947_194810/25/1947Der Doppeladler,1947-10-25,10,False,4,False
245,1947_1948,11/01/1947,Das Lied der Taube,"Van Druten, John","Brixel, Harald",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1947_194811/01/1947Das Lied der Taube,1947-11-01,10,False,5,False
246,1947_1948,11/13/1947,Die Begegnung,"Lenz, Max Werner","Lenz, Max Werner",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1947_194811/13/1947Die Begegnung,1947-11-13,10,False,6,False
247,1947_1948,11/27/1947,Androklus und der Löwe,"Shaw, George Bernard","Seyferth, Wilfried",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1947_194811/27/1947Androklus und der Löwe,1947-11-27,10,False,7,False
248,1947_1948,12/11/1947,Wassa Schelesnowa,"Gorki, Maxim","Maritz, Claude","Brunner, Armin","Otto, Teo","Birke, Susanne",0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1947_194812/11/1947Wassa Schelesnowa,1947-12-11,10,False,8,False
249,1947_1948,12/31/1947,Der Lügner,"Goldoni, Carlo","Wälterlin, Oskar","Lang, Max","Neher, Caspar",0,"Volkart, Mario",Grosse Bühne,0,0,1947_194812/31/1947Der Lügner,1947-12-31,10,False,9,True
250,1947_1948,01/10/1948,Wilhelm Tell,"Schiller, Friedrich von","Seyferth, Wilfried",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1947_194801/10/1948Wilhelm Tell,1948-01-10,10,False,10,False
251,1947_1948,01/22/1948,Hokus Pokus,"Goetz, Curt","Ammann, Lukas",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1947_194801/22/1948Hokus Pokus,1948-01-22,10,False,11,False
252,1947_1948,01/31/1948,Bernarda Albas Haus,"Lorca, Federico Garcia","Ginsberg, Ernst",0,"Humm, Ambrosius",0,0,Grosse Bühne,0,0,1947_194801/31/1948Bernarda Albas Haus,1948-01-31,10,False,12,False
253,1947_1948,02/14/1948,Die Lästerschule,"Sheridan, Richard Bringsley","Kalser, Erwin",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1947_194802/14/1948Die Lästerschule,1948-02-14,10,False,13,False
254,1947_1948,03/04/1948,Berner Marsch,"Gero, Marcel","Wlach, Herman",0,"Neher, Caspar",0,0,Grosse Bühne,Uraufführung,0,1947_194803/04/1948Berner Marsch,1948-03-04,10,False,14,False
255,1947_1948,03/20/1948,Madame Aurélie,"Pagnol, Marcel","Maritz, Claude",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1947_194803/20/1948Madame Aurélie,1948-03-20,10,False,15,False
256,1947_1948,04/03/1948,Am Rande der Zeit,"Saroyan, William","Braun, Pinkas",0,"Humm, Ambrosius",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1947_194804/03/1948Am Rande der Zeit,1948-04-03,10,False,16,False
257,1947_1948,04/10/1948,Peer Gynt,"Ibsen, Henrik","Steckel, Leonard","Grieg, Edvard","Otto, Teo",0,0,Grosse Bühne,0,0,1947_194804/10/1948Peer Gynt,1948-04-10,10,False,17,False
258,1947_1948,04/29/1948,Wozzeck,"Büchner, Georg","Steckel, Leonard","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1947_194804/29/1948Wozzeck,1948-04-29,10,False,18,False
259,1947_1948,05/22/1948,König Lear,"Shakespeare, William","Wälterlin, Oskar","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,0,Im Rahmen der Juni-Festwochen,1947_194805/22/1948König Lear,1948-05-22,10,False,19,False
260,1947_1948,06/05/1948,Herr Puntila und sein Knecht Matti,"Brecht, Bertolt","Hirschfeld, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,Im Rahmen der Juni-Festwochen,1947_194806/05/1948Herr Puntila und sein Knecht Matti,1948-06-05,10,False,20,False
261,1947_1948,06/15/1948,Der Mord in der Kathedrale,"Eliot, Thomas Stearns","Steckel, Leonard",0,"Otto, Teo",0,0,Hof des Landesmuseums,Freilichtaufführung,0,1947_194806/15/1948Der Mord in der Kathedrale,1948-06-15,10,False,21,False
262,1947_1948,06/20/1948,Der Raub der Sabinerinnen,"Schönthan, Franz von; Schönthan Paul von","Seyferth, Wilfried",0,"Lange, Ferdinand",0,0,Grosse Bühne,Gastspiel Albert und Eles Bassermann,Im Rahmen der Juni-Festwochen,1947_194806/20/1948Der Raub der Sabinerinnen,1948-06-20,10,False,22,False
263,1947_1948,07/01/1948,Der Schatten,"Schwarz, Jewgenij","Lindtberg, Leopold","Liebermann, Rolf","Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1947_194807/01/1948Der Schatten,1948-07-01,10,False,23,False
264,1948_1949,09/09/1948,Hamlet,"Shakespeare, William","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1948_194909/09/1948Hamlet,1948-09-09,11,False,0,False
265,1948_1949,09/16/1948,Vor Sonnenaufgang,"Hauptmann, Gerhart","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1948_194909/16/1948Vor Sonnenaufgang,1948-09-16,11,False,1,False
266,1948_1949,10/02/1948,Henri G. Dufour,"Wälterlin, Oskar","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1948_194910/02/1948Henri G. Dufour,1948-10-02,11,False,2,False
267,1948_1949,10/21/1948,Zu viel Geld,"Shaw, George Bernard","Viertel, Berthold",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1948_194910/21/1948Zu viel Geld,1948-10-21,11,False,3,False
268,1948_1949,11/06/1948,Die schmutzigen Hände,"Sartre, Jean-Paul","Wälterlin, Oskar",0,"Perrottet-von Laban, André",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1948_194911/06/1948Die schmutzigen Hände,1948-11-06,11,False,4,False
269,1948_1949,11/17/1948,Der schwarze Hecht,"Amstein, Jürg","Steckel, Leonard","Burkhard, Paul","Butz, Fritz",0,0,Grosse Bühne,0,0,1948_194911/17/1948Der schwarze Hecht,1948-11-17,11,False,5,False
270,1948_1949,12/01/1948,Hedda Gabler,"Ibsen, Henrik","Viertel, Berthold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1948_194912/01/1948Hedda Gabler,1948-12-01,11,False,6,False
271,1948_1949,12/09/1948,Draussen vor der Tür,"Borchert, Wolfgang","Braun, Pinkas","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1948_194912/09/1948Draussen vor der Tür,1948-12-09,11,False,7,False
272,1948_1949,12/31/1948,"Ende gut, alles gut","Shakespeare, William","Steckel, Leonard","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,"1948_194912/31/1948Ende gut, alles gut",1948-12-31,11,False,8,True
273,1948_1949,01/08/1949,Als der Krieg zu Ende war,"Frisch, Max","Horwitz, Kurt",0,"Neher, Caspar",0,0,Grosse Bühne,Uraufführung,0,1948_194901/08/1949Als der Krieg zu Ende war,1949-01-08,11,False,9,False
274,1948_1949,01/15/1949,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1948_194901/15/1949Wilhelm Tell,1949-01-15,11,False,10,False
275,1948_1949,02/03/1949,Götz von Berlichingen,"Goethe, Johann Wolfgang von","Kraut, Werner","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,0,0,1948_194902/03/1949Götz von Berlichingen,1949-02-03,11,False,11,False
276,1948_1949,02/19/1949,Die Frau im Morgengrauen,"Casona, Alejandro","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1948_194902/19/1949Die Frau im Morgengrauen,1949-02-19,11,False,12,False
277,1948_1949,03/03/1949,Torquato Tasso,"Goethe, Johann Wolfgang von","Wälterlin, Oskar",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1948_194903/03/1949Torquato Tasso,1949-03-03,11,False,13,False
278,1948_1949,03/17/1949,Moral,"Thoma, Ludwig","Seyferth, Wilfried",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1948_194903/17/1949Moral,1949-03-17,11,False,14,False
279,1948_1949,04/09/1949,Faust I,"Goethe, Johann Wolfgang von","Steckel, Leonard","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,0,0,1948_194904/09/1949Faust I,1949-04-09,11,True,15,False
280,1948_1949,05/05/1949,Barbara Blomberg,"Zuckmayer, Carl","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1948_194905/05/1949Barbara Blomberg,1949-05-05,11,False,16,False
281,1948_1949,05/26/1949,Die Freier,"Eichendorff, Josef von","Horwitz, Kurt","Lahusen, Christian","Otto, Teo",0,0,Grosse Bühne,0,0,1948_194905/26/1949Die Freier,1949-05-26,11,False,17,False
282,1948_1949,06/11/1949,Ein Sommernachtstraum,"Shakespeare, William","Wälterlin, Oskar","Mendelssohn-Bartholdy, Felix","Otto, Teo",0,"Volkart, Maria",Freilichtaufführung,Freilichtaufführung im Rieterpark,0,1948_194906/11/1949Ein Sommernachtstraum,1949-06-11,11,False,18,False
283,1948_1949,06/25/1949,Faust II,"Goethe, Johann Wolfgang von","Steckel, Leonard","Lang, Max","Neher, Caspar",0,"Scheitlin, Bice",Grosse Bühne,0,0,1948_194906/25/1949Faust II,1949-06-25,11,False,19,False
284,1949_1950,09/08/1949,Antonius und Cleopatra,"Shakespeare, William","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1949_195009/08/1949Antonius und Cleopatra,1949-09-08,12,False,0,False
285,1949_1950,09/17/1949,Die Launen der Donna Belisa,"Lope de Vega, Carpio Felix","Steckel, Leonard","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1949_195009/17/1949Die Launen der Donna Belisa,1949-09-17,12,False,1,False
286,1949_1950,10/01/1949,Die Riesen vom Berge,"Pirandello, Luigi","Strehler, Giorgio","Carpi, Fiorenzo","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1949_195010/01/1949Die Riesen vom Berge,1949-10-01,12,False,2,False
287,1949_1950,10/15/1949,Es kommt nicht zum Krieg,"Giraudoux, Jean","Kraut, Werner","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1949_195010/15/1949Es kommt nicht zum Krieg,1949-10-15,12,False,3,False
288,1949_1950,10/27/1949,Eine kleine Stadt,"Wilder, Thornton","Wälterlin, Oskar",0,"Lange, Ferdinand",0,0,Grosse Bühne,0,0,1949_195010/27/1949Eine kleine Stadt,1949-10-27,12,False,4,False
289,1949_1950,11/05/1949,Aber Papa...!,"Ferdinand, Roger J.","Braun, Pinkas",0,"Meyer, Hannes",0,0,Grosse Bühne,0,0,1949_195011/05/1949Aber Papa...!,1949-11-05,12,False,5,False
290,1949_1950,11/10/1949,Endstation Sehnsucht,"Williams, Tennessee","Hilpert, Heinz",0,"Perrottet-von Laban, André","Bichel, Lina; Kranich, Muriel",0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1949_195011/10/1949Endstation Sehnsucht,1949-11-10,12,False,6,False
291,1949_1950,11/26/1949,Egmont,"Goethe, Johann Wolfgang von","Lindtberg, Leopold","Beethoven, Ludwig van","Röthlisberger, Max",0,0,Grosse Bühne,0,0,1949_195011/26/1949Egmont,1949-11-26,12,False,7,False
292,1949_1950,12/10/1949,Romulus der Grosse,"Dürrenmatt, Friedrich","Kraut, Werner",0,"Sulzbachner, Max",0,0,Grosse Bühne,0,0,1949_195012/10/1949Romulus der Grosse,1949-12-10,12,False,8,False
293,1949_1950,12/31/1949,Die beiden Nachtwandler,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Müller, Adolf; Steinbrecher, Alexander","Butz, Fritz",0,0,Grosse Bühne,0,0,1949_195012/31/1949Die beiden Nachtwandler,1949-12-31,12,False,9,True
294,1949_1950,01/28/1950,Don Carlos,"Schiller, Friedrich von","Hirschfeld, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1949_195001/28/1950Don Carlos,1950-01-28,12,False,10,False
295,1949_1950,02/15/1950,Die Dreigroschenoper,"Brecht, Bertolt","Wälterlin, Oskar","Weill, Kurt","Otto, Teo",0,0,Grosse Bühne,0,0,1949_195002/15/1950Die Dreigroschenoper,1950-02-15,12,False,11,False
296,1949_1950,03/11/1950,Don Juan,"Molière, Jean Baptiste","Strehler, Giorgio","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1949_195003/11/1950Don Juan,1950-03-11,12,False,12,False
297,1949_1950,03/18/1950,Der Tod des Handelsreisenden,"Miller, Arthur","Millo-Pacovsky, Joseph","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1949_195003/18/1950Der Tod des Handelsreisenden,1950-03-18,12,False,13,False
298,1949_1950,04/01/1950,Der rote Hahn,"Hauptmann, Gerhart","Hirschfeld, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1949_195004/01/1950Der rote Hahn,1950-04-01,12,False,14,False
299,1949_1950,04/20/1950,"Armut, Reichtum, Mensch und Tier","Jahnn, Hans Henny","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,"1949_195004/20/1950Armut, Reichtum, Mensch und Tier",1950-04-20,12,False,15,False
300,1949_1950,05/06/1950,"Zu wahr, um schön zu sein","Shaw, George Bernard","Horwitz, Kurt",0,"Znamenacek, Wolfgang",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,"1949_195005/06/1950Zu wahr, um schön zu sein",1950-05-06,12,False,16,False
301,1949_1950,05/26/1950,Romeo und Julia,"Shakespeare, William","Wälterlin, Oskar",0,"Otto, Teo",0,"Bamert, Herta",Grosse Bühne,0,0,1949_195005/26/1950Romeo und Julia,1950-05-26,12,False,17,False
302,1949_1950,06/01/1950,Doña Diana,"Moreto, Augustin","Steckel, Leonard","Lang, Max","Lange, Ferdinand","Otto, Teo","Bamert, Herta","Rietberg, Villa Wesendonck",Freilichtaufführung,0,1949_195006/01/1950Doña Diana,1950-06-01,12,False,18,False
303,1949_1950,06/22/1950,Das gerettete Venedig,"Hofmannsthal, Hugo von","Hilpert, Heinz",0,"Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1949_195006/22/1950Das gerettete Venedig,1950-06-22,12,False,19,False
304,1950_1951,09/07/1950,Der Kaufmann von Venedig,"Shakespeare, William","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1950_195109/07/1950Der Kaufmann von Venedig,1950-09-07,13,False,0,False
305,1950_1951,09/14/1950,Die Gerechten,"Camus, Albert","Horwitz, Kurt",0,"Meyer, Hannes",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1950_195109/14/1950Die Gerechten,1950-09-14,13,False,1,False
306,1950_1951,09/23/1950,Die Stützen der Gesellschaft,"Ibsen, Henrik","Kraut, Werner",0,"Perrottet-von Laban, André",0,0,Grosse Bühne,Gastspiel Albert und Eles Bassermann,0,1950_195109/23/1950Die Stützen der Gesellschaft,1950-09-23,13,False,2,False
307,1950_1951,10/07/1950,Kabale und Liebe,"Schiller, Friedrich von","Hirschfeld, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1950_195110/07/1950Kabale und Liebe,1950-10-07,13,False,3,False
308,1950_1951,10/26/1950,Siegfried von Kleist,"Giraudoux, Jean","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1950_195110/26/1950Siegfried von Kleist,1950-10-26,13,False,4,False
309,1950_1951,11/11/1950,Cyprienne,"Sardou, Victorien; Najac, Emile de","Horwitz, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1950_195111/11/1950Cyprienne,1950-11-11,13,False,5,False
310,1950_1951,11/18/1950,Der Verrat von Novara,"Arx, Cäsar von","Kraut, Werner",0,"Meyer, Hannes",0,0,Grosse Bühne,0,0,1950_195111/18/1950Der Verrat von Novara,1950-11-18,13,False,6,False
311,1950_1951,12/09/1950,Der Eismann kommt,"O'Neill, Eugene","Hirschfeld, Kurt; Bentley, Eric",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1950_195112/09/1950Der Eismann kommt,1950-12-09,13,False,7,False
312,1950_1951,12/31/1950,Fortunios Lied,"Crémieux, Hektor; Halévy, Ludovic; Laurencin; Delaporte, Michel; Gumbert, Ferdinand","Steckel, Leonard","Offenbach, Jacques","Otto, Teo",0,0,Grosse Bühne,0,0,1950_195112/31/1950Fortunios Lied,1950-12-31,13,True,8,True
313,1950_1951,12/31/1950,Monsieur et Madame Denis,Laurencin; Delaporte,"Steckel, Leonard","Offenbach, Jacques","Otto, Teo",0,0,Grosse Bühne,0,0,1950_195112/31/1950Monsieur et Madame Denis,1950-12-31,13,True,9,True
314,1950_1951,01/11/1951,Der Herr von Clérambard,"Aymé, Marcel","Kraut, Werner",0,"Perrottet-von Laban, André",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1950_195101/11/1951Der Herr von Clérambard,1951-01-11,13,False,10,False
315,1950_1951,02/10/1951,Graf Oederland,"Frisch, Max","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1950_195102/10/1951Graf Oederland,1951-02-10,13,False,11,False
316,1950_1951,02/22/1951,Maria Stuart,"Schiller, Friedrich von","Lindtberg, Leopold",0,"Znamenacek, Wolfgang",0,0,Grosse Bühne,0,0,1950_195102/22/1951Maria Stuart,1951-02-22,13,False,12,False
317,1950_1951,03/01/1951,Iphigenie auf Tauris,"Goethe, Johann Wolfgang von","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1950_195103/01/1951Iphigenie auf Tauris,1951-03-01,13,False,13,False
318,1950_1951,03/17/1951,Die Cocktail-Party,"Eliot, Thomas Stearns","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Schweizerische Erstaufführung,0,1950_195103/17/1951Die Cocktail-Party,1951-03-17,13,False,14,False
319,1950_1951,03/24/1951,Viel Lärm um nichts,"Shakespeare, William","Steckel, Leonard",0,"Otto, Teo",0,"Bamert, Herta",Grosse Bühne,0,0,1950_195103/24/1951Viel Lärm um nichts,1951-03-24,13,False,15,False
320,1950_1951,04/07/1951,Mensch und Uebermensch,"Shaw, George Bernard","Quadflieg, Will",0,"Müller-Brockmann, Josef",0,0,Grosse Bühne,0,0,1950_195104/07/1951Mensch und Uebermensch,1951-04-07,13,False,16,False
321,1950_1951,04/26/1951,Prinz Friedrich von Homburg,"Kleist, Heinrich von","Horwitz, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1950_195104/26/1951Prinz Friedrich von Homburg,1951-04-26,13,False,17,False
322,1950_1951,05/10/1951,Der Pfau muss gehen,"Humm, Rudolf Jakob","Wälterlin, Oskar","Rogner, Hans","Humm, Ambrosius",0,0,Grosse Bühne,Uraufführung,Zur 600-Jahrfeier des Eintritts des Standes Zürich in die Eidgenossenschaft,1950_195105/10/1951Der Pfau muss gehen,1951-05-10,13,False,18,False
323,1950_1951,05/30/1951,Wölfe und Schafe,"Ostrowskij, Alexander N.","Steckel, Leonard",0,"Butz, Fritz",0,0,Grosse Bühne,0,0,1950_195105/30/1951Wölfe und Schafe,1951-05-30,13,False,19,False
324,1950_1951,06/14/1951,Die begnadete Angst,"Bernanos, Georges","Wälterlin, Oskar","Lang, Max","Otto, Teo",0,0,Grosse Bühne,Uraufführung,Im Rahmen der Juni-Festwochen Zürich,1950_195106/14/1951Die begnadete Angst,1951-06-14,13,False,20,False
325,1951_1952,09/06/1951,Die Räuber,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1951_195209/06/1951Die Räuber,1951-09-06,14,False,0,False
326,1951_1952,09/12/1951,Mirandolina,"Goldoni, Carlo","Braun, Pinkas","Baumgartner, Walter","Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195209/12/1951Mirandolina,1951-09-12,14,False,1,False
327,1951_1952,09/13/1951,Die beiden Veroneser,"Shakespeare, William","Steckel, Leonard","Tischhauser, Franz","Butz, Fritz",0,0,Grosse Bühne,0,0,1951_195209/13/1951Die beiden Veroneser,1951-09-13,14,False,2,False
328,1951_1952,09/19/1951,Marlborough zieht in den Krieg,"Achard, Marcel","Burckhardt, Roger","Baumgartner, Walter","Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195209/19/1951Marlborough zieht in den Krieg,1951-09-19,14,False,3,False
329,1951_1952,09/27/1951,Die Dame ist nicht für's Feuer,"Fry, Christopher","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1951_195209/27/1951Die Dame ist nicht für's Feuer,1951-09-27,14,False,4,False
330,1951_1952,10/11/1951,Die heilige Johanna,"Shaw, George Bernard","Millo-Pacovsky, Joseph",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1951_195210/11/1951Die heilige Johanna,1951-10-11,14,False,5,False
331,1951_1952,10/12/1951,Blaubarts achte Frau,"Savoir, Alfred","Kutschera, Rolf",0,"Müller-Brockmann, Josef",0,0,Theater am Central,0,0,1951_195210/12/1951Blaubarts achte Frau,1951-10-12,14,False,6,False
332,1951_1952,10/17/1951,Missverständnis,"Camus, Albert","Ammann, Lukas",0,"Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195210/17/1951Missverständnis,1951-10-17,14,False,7,False
333,1951_1952,10/26/1951,Helenas Gatte,"Moeller, Philip","Burckhardt, Roger",0,"Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195210/26/1951Helenas Gatte,1951-10-26,14,True,8,False
334,1951_1952,10/26/1951,Ein Phönix zuviel,"Fry, Christopher","Burckhardt, Roger",0,"Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195210/26/1951Ein Phönix zuviel,1951-10-26,14,True,9,False
335,1951_1952,11/03/1951,Der Teufel und der liebe Gott,"Sartre, Jean-Paul","Lindtberg, Leopold","Mersson, Boris","Otto, Teo",0,0,Grosse Bühne,0,0,1951_195211/03/1951Der Teufel und der liebe Gott,1951-11-03,14,False,10,False
336,1951_1952,11/08/1951,Auf nach Afrika,"Coward, Noël; Goetz, Curt","Karlweis, Oskar",0,0,0,0,Theater am Central,0,0,1951_195211/08/1951Auf nach Afrika,1951-11-08,14,False,11,False
337,1951_1952,11/17/1951,Tartuffe,"Molière, Jean Baptiste","Horwitz, Kurt",0,"Steiner, Heinrich",0,0,Grosse Bühne,0,0,1951_195211/17/1951Tartuffe,1951-11-17,14,False,12,False
338,1951_1952,11/21/1951,Versunkene Zeit,"Supervielle, Jules","Burckhardt, Roger",0,"Humm, Ambrosius",0,0,Kleines Theater,0,0,1951_195211/21/1951Versunkene Zeit,1951-11-21,14,False,13,False
339,1951_1952,12/01/1951,Die Richtige,"Fulda, Ludwig (Neufassung von Lenz, Max Werner)","Vissering, Hilda","Spira, Rolf","Knobel, A.; Eggmann, Hermann",0,0,Theater am Central,0,0,1951_195212/01/1951Die Richtige,1951-12-01,14,False,14,False
340,1951_1952,12/06/1951,Tanz ums Geld,"Giovaninetti, Silvio","Kraut, Werner",0,"Meyer, Hannes",0,"Strehler, Rosa",Grosse Bühne,Deutschsprachige Erstaufführung,0,1951_195212/06/1951Tanz ums Geld,1951-12-06,14,False,15,False
341,1951_1952,12/20/1951,Nathan der Weise,"Lessing, Gotthold Ephraim","Hirschfeld, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1951_195212/20/1951Nathan der Weise,1951-12-20,14,False,16,False
342,1951_1952,12/26/1951,Es bleibt in der Familie,"Verneuil, Louis","Ammann, Lukas",0,0,0,0,Theater am Central,0,0,1951_195212/26/1951Es bleibt in der Familie,1951-12-26,14,False,17,False
